### GO term enrichment for convergent genes in whole body samples when mapped to different ref transcriptomes (see ms)
# GO.ID	= GO term ID
# GO_desc = GO term description	
# toTbi_GSEA = Gene set enrichment p-value when mapped to Timema bartmani
# toTte_GSEA = Gene set enrichment p-value when mapped to Timema tahoe	
# toTce_GSEA = Gene set enrichment p-value when mapped to Timema cristinae
# toTms_GSEA = Gene set enrichment p-value when mapped to Timema monikensis
# toTps_GSEA = Gene set enrichment p-value when mapped to Timema poppensis
# toTdi_GSEA = Gene set enrichment p-value when mapped to Timema douglasi
# toTcm_GSEA = Gene set enrichment p-value when mapped to Timema californicum
# toTsi_GSEA = Gene set enrichment p-value when mapped to Timema shepardi
# toTpa_GSEA = Gene set enrichment p-value when mapped to Timema podura
# toTge_GSEA = Gene set enrichment p-value when mapped to Timema genevievae
# median_GSEA = Median gene set enrichment p-value across species references
GO.ID	GO_desc	toTbi_GSEA	toTsi_GSEA	toTce_GSEA	toTms_GSEA	toTps_GSEA	toTcm_GSEA	toTte_GSEA	toTdi_GSEA	toTge_GSEA	toTpa_GSEA	median_GSEA
GO:0008277	regulation of G-protein coupled receptor protein signaling pathway	0.9873	0.21642	0.467	0.86574	0.93783	0.2677	0.95643	0.93965	0.84744	0.8269	0.85659
GO:0007303	"cytoplasmic transport, nurse cell to oocyte"	0.0998	0.8705	0.8716	0.72632	0.86379	0.85011	0.10286	0.8075	0.97658	0.94785	0.85695
GO:0003156	regulation of animal organ formation	0.8626	0.86037	0.8544	0.89743	0.32913	0.87561	0.86233	0.8258	0.19868	0.27287	0.857385
GO:0007435	salivary gland morphogenesis	0.2408	0.96377	0.6619	0.60037	0.94477	0.92998	0.07049	0.96675	0.89333	0.82187	0.8576
GO:0022612	gland morphogenesis	0.2408	0.96377	0.6619	0.60037	0.94477	0.92998	0.07049	0.96675	0.89333	0.82187	0.8576
GO:0007621	negative regulation of female receptivity	0.9457	0.8835	0.8284	0.85842	0.83399	0.88074	0.99179	0.8582	0.83538	0.83217	0.85831
GO:0045434	"negative regulation of female receptivity, post-mating"	0.9457	0.8835	0.8284	0.85842	0.83399	0.88074	0.99179	0.8582	0.83538	0.83217	0.85831
GO:0090097	regulation of decapentaplegic signaling pathway	0.541	0.97769	0.7273	0.75474	0.93452	0.97626	0.55355	0.98674	0.91107	0.80603	0.85855
GO:0035006	melanization defense response	0.8943	0.83639	0.9389	0.96921	0.71754	0.67347	0.90006	0.72533	0.88214	0.83569	0.859265
GO:0006081	cellular aldehyde metabolic process	0.9215	0.85524	0.6932	0.59196	0.76992	0.86379	0.87991	0.92621	0.94989	0.76233	0.859515
GO:0008543	fibroblast growth factor receptor signaling pathway	0.9119	0.82892	0.6182	0.606	0.67231	0.98981	0.84033	0.87994	0.90213	0.91644	0.860135
GO:0044344	cellular response to fibroblast growth factor stimulus	0.9119	0.82892	0.6182	0.606	0.67231	0.98981	0.84033	0.87994	0.90213	0.91644	0.860135
GO:0071774	response to fibroblast growth factor	0.9119	0.82892	0.6182	0.606	0.67231	0.98981	0.84033	0.87994	0.90213	0.91644	0.860135
GO:0032411	positive regulation of transporter activity	0.9169	0.76322	0.4607	0.83755	0.95372	0.81481	0.88356	0.96091	0.86454	0.85747	0.861005
GO:0032414	positive regulation of ion transmembrane transporter activity	0.9169	0.76322	0.4607	0.83755	0.95372	0.81481	0.88356	0.96091	0.86454	0.85747	0.861005
GO:0010032	meiotic chromosome condensation	0.865	NA	NA	NA	NA	NA	0.862	NA	0.83283	0.86146	0.86173
GO:0007348	regulation of syncytial blastoderm mitotic cell cycle	0.7651	0.84408	0.085	0.19048	0.9517	0.88029	0.76912	0.88291	0.93528	0.93103	0.862185
GO:0006820	anion transport	0.9976	0.82965	0.9676	0.91074	0.87743	0.71884	0.99996	0.84698	0.77482	0.84676	0.862205
GO:0042221	response to chemical	0.8459	0.75834	0.9862	0.8646	0.88266	0.73641	0.63866	0.97735	0.93066	0.85986	0.86223
GO:1900074	negative regulation of neuromuscular synaptic transmission	0.9148	0.83409	0.5394	0.57374	0.53486	0.88081	0.88891	0.87331	0.85697	0.86753	0.86225
GO:0019933	cAMP-mediated signaling	0.9682	0.93275	0.9986	0.85544	0.80984	0.87033	0.99996	0.52218	0.36998	0.45872	0.862885
GO:0015701	bicarbonate transport	0.964	0.87044	0.8796	0.70055	0.83399	0.86769	0.95903	0.8582	0.8583	0.85507	0.862995
GO:0007051	spindle organization	0.7938	0.95576	0.7523	0.80304	0.97472	0.98816	0.70056	0.8919	0.98046	0.83414	0.86302
GO:0060361	flight	0.977	0.53498	0.959	0.96922	0.93411	0.5594	0.9698	0.79243	0.63528	0.62908	0.86327
GO:0097164	ammonium ion metabolic process	0.8881	0.86401	0.8401	0.86457	0.72275	0.88227	0.83821	0.91198	0.922	0.84589	0.86429
GO:0001764	neuron migration	0.5892	0.55278	0.896	0.88365	0.93924	0.55322	0.63693	0.96455	0.84499	0.95905	0.86432
GO:0007617	mating behavior	0.7381	0.96541	0.9543	0.62713	0.97343	0.97748	0.77616	0.95257	0.36145	0.14046	0.864365
GO:0050907	detection of chemical stimulus involved in sensory perception	0.846	0.9103	0.8933	0.92866	0.74244	0.9989	0.88284	0.57474	0.77995	0.78821	0.86442
GO:0002787	negative regulation of antibacterial peptide production	0.8663	NA	0.8832	0.90074	0.86307	NA	0.86037	0.8306	NA	NA	0.864685
GO:0002806	negative regulation of antimicrobial peptide biosynthetic process	0.8663	NA	0.8832	0.90074	0.86307	NA	0.86037	0.8306	NA	NA	0.864685
GO:0002809	negative regulation of antibacterial peptide biosynthetic process	0.8663	NA	0.8832	0.90074	0.86307	NA	0.86037	0.8306	NA	NA	0.864685
GO:0002814	negative regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	0.8663	NA	0.8832	0.90074	0.86307	NA	0.86037	0.8306	NA	NA	0.864685
GO:0090630	activation of GTPase activity	NA	0.88289	NA	NA	0.8615	0.86801	NA	0.90607	0.62772	0.7738	0.864755
GO:0048252	lauric acid metabolic process	0.9962	0.89524	0.9867	0.96051	0.59396	0.95994	0.83485	0.8191	0.81985	0.80183	0.865045
GO:0051791	medium-chain fatty acid metabolic process	0.9962	0.89524	0.9867	0.96051	0.59396	0.95994	0.83485	0.8191	0.81985	0.80183	0.865045
GO:0003333	amino acid transmembrane transport	0.9077	0.64046	0.9956	0.91385	0.84245	0.88811	0.93057	0.80729	0.81304	0.81122	0.86528
GO:0007488	histoblast morphogenesis	0.4975	0.93573	0.5326	0.53003	0.83998	0.96401	0.59239	0.99439	0.92004	0.89058	0.86528
GO:0008592	regulation of Toll signaling pathway	0.9919	0.84448	0.8952	0.8048	0.56851	0.57289	0.99837	0.32625	0.99407	0.88636	0.86542
GO:1901565	organonitrogen compound catabolic process	0.9062	0.84892	0.891	0.75944	0.904	0.85268	0.87826	0.82334	0.93635	0.74869	0.86547
GO:0030865	cortical cytoskeleton organization	0.6181	0.98606	0.8165	0.91558	0.97408	0.99222	0.68974	0.98507	0.46463	0.28848	0.86604
GO:0008362	chitin-based embryonic cuticle biosynthetic process	0.9288	0.76595	0.5245	0.72348	0.8635	0.83041	0.93633	0.88289	0.86913	0.90269	0.866315
GO:0016200	synaptic target attraction	NA	0.8653	0.9196	0.82224	NA	0.86797	NA	NA	NA	NA	0.866635
GO:1901615	organic hydroxy compound metabolic process	0.7118	0.88217	0.9919	0.97869	0.76956	0.79184	0.79478	0.89258	0.91434	0.85134	0.866755
GO:0009409	response to cold	0.9983	0.9165	0.8518	0.77408	0.59139	0.88199	0.99767	0.42689	0.95599	0.56427	0.866895
GO:0071897	DNA biosynthetic process	0.5507	0.93367	0.8882	0.9271	0.81383	0.94035	0.76523	0.55109	0.8949	0.84822	0.86821
GO:0000963	mitochondrial RNA processing	0.9088	0.94461	0.8871	0.849	0.83216	0.93752	0.8893	0.85107	0.81947	0.59413	0.869085
GO:0022898	regulation of transmembrane transporter activity	0.9169	0.76322	0.5741	0.87453	0.95372	0.81481	0.88356	0.96091	0.86454	0.85747	0.869535
GO:0032409	regulation of transporter activity	0.9169	0.76322	0.5741	0.87453	0.95372	0.81481	0.88356	0.96091	0.86454	0.85747	0.869535
GO:0032412	regulation of ion transmembrane transporter activity	0.9169	0.76322	0.5741	0.87453	0.95372	0.81481	0.88356	0.96091	0.86454	0.85747	0.869535
GO:0009954	proximal/distal pattern formation	0.9187	0.984	0.8153	0.58484	0.96108	0.98159	0.62307	0.92945	0.69106	0.82106	0.86988
GO:0050878	regulation of body fluid levels	0.9199	0.99883	0.6647	0.6659	0.89391	0.99899	0.79773	0.89543	0.79077	0.84593	0.86992
GO:0031349	positive regulation of defense response	0.827	0.68367	0.8801	0.87027	0.8824	0.96134	0.86966	0.9049	0.85044	0.85606	0.869965
GO:0036065	fucosylation	0.9685	NA	0.7656	0.77186	NA	NA	0.97104	NA	NA	NA	0.87018
GO:0048067	cuticle pigmentation	0.9062	0.78358	0.8216	0.92297	0.92112	0.83987	0.91722	0.90239	0.83788	0.83026	0.87113
GO:0048682	sprouting of injured axon	0.7831	0.99611	0.9989	0.88529	0.98572	0.8572	0.75608	0.99782	0.71	0.3629	0.871245
GO:0071907	determination of digestive tract left/right asymmetry	0.8174	0.96406	0.9754	0.96748	0.73987	0.92193	0.82344	0.53673	0.95683	0.61222	0.872685
GO:0035154	"terminal cell fate specification, open tracheal system"	0.8371	NA	NA	NA	0.98552	NA	0.83867	0.97348	0.85382	0.89175	0.872785
GO:0045793	positive regulation of cell size	0.8463	0.76569	0.2835	0.38389	0.94991	0.93448	0.79784	0.98347	0.90327	0.89972	0.87301
GO:0007419	ventral cord development	0.8591	0.88695	0.9795	0.99218	0.93824	0.80114	0.89015	0.81191	0.77656	0.79812	0.873025
GO:0090176	microtubule cytoskeleton organization involved in establishment of planar polarity	0.8616	0.88547	0.9985	0.96488	0.48828	0.82283	0.85748	0.58874	0.89299	0.89634	0.873535
GO:0055065	metal ion homeostasis	0.8559	0.95185	0.8889	0.88385	0.86089	0.90751	0.86409	0.96355	0.38182	0.64134	0.87397
GO:0000387	spliceosomal snRNP assembly	0.8827	0.65985	0.9335	0.86995	0.69596	0.55545	0.89202	0.7774	0.89036	0.87853	0.87424
GO:0090114	COPII-coated vesicle budding	0.5473	0.99203	0.8725	0.59603	0.87653	0.92783	0.96209	0.94324	0.63146	0.73592	0.874515
GO:0009628	response to abiotic stimulus	0.9399	0.94024	0.6739	0.83091	0.98018	0.90016	0.84924	0.96806	0.52499	0.74236	0.8747
GO:0032536	regulation of cell projection size	0.8697	0.7977	0.96	0.95651	0.93511	0.81905	0.8809	0.80847	NA	NA	0.8753
GO:0007367	segment polarity determination	0.8748	0.65957	0.9958	0.99993	0.30943	0.65327	0.87623	0.29638	0.92208	0.92535	0.875515
GO:0002777	antimicrobial peptide biosynthetic process	0.9325	0.97821	0.7704	0.91351	0.64482	0.96775	0.87737	0.81432	0.87389	0.7992	0.87563
GO:0002805	regulation of antimicrobial peptide biosynthetic process	0.9325	0.97821	0.7704	0.91351	0.64482	0.96775	0.87737	0.81432	0.87389	0.7992	0.87563
GO:0006582	melanin metabolic process	0.9077	0.73913	0.9151	0.97249	0.65799	0.5121	0.91338	0.70921	0.89849	0.85305	0.87577
GO:0035213	clypeo-labral disc development	0.6959	0.90506	0.8719	0.89461	NA	0.87973	0.67845	NA	0.74062	0.91244	0.875815
GO:0048728	proboscis development	0.6959	0.90506	0.8719	0.89461	NA	0.87973	0.67845	NA	0.74062	0.91244	0.875815
GO:0042435	indole-containing compound biosynthetic process	NA	0.87653	NA	0.62513	0.92732	0.72492	NA	0.93216	0.83794	0.91787	0.87653
GO:0018108	peptidyl-tyrosine phosphorylation	0.9954	0.904	0.9471	0.92817	0.83893	0.6738	0.99826	0.84072	0.36644	0.8491	0.87655
GO:0018212	peptidyl-tyrosine modification	0.9953	0.904	0.9509	0.93236	0.83893	0.6738	0.99783	0.84072	0.36644	0.8491	0.87655
GO:1903531	negative regulation of secretion by cell	0.7856	0.9621	0.9507	0.73491	0.73834	0.93975	0.82785	0.72467	0.9512	0.92535	0.8766
GO:0060249	anatomical structure homeostasis	0.7312	0.90433	0.6025	0.75062	0.88149	0.87186	0.86838	0.95248	0.94081	0.94923	0.876675
GO:0001742	oenocyte differentiation	0.8636	0.93036	0.8712	0.88224	0.89435	0.94293	0.84762	0.86995	NA	NA	0.87672
GO:0035070	salivary gland histolysis	0.3632	0.887	0.8141	0.92589	0.98003	0.84982	0.11083	0.98488	0.90625	0.86674	0.87687
GO:0055074	calcium ion homeostasis	0.8724	0.88742	0.882	0.87359	0.99216	0.88569	0.84542	0.99036	0.80791	0.83264	0.877795
GO:1903036	positive regulation of response to wounding	0.5178	0.61794	0.8907	0.89904	0.97606	0.86512	0.52235	0.9812	0.94286	0.75576	0.87791
GO:0042430	indole-containing compound metabolic process	0.8911	0.8763	0.7647	0.80763	0.9938	0.84142	0.88026	0.99314	0.81658	0.95453	0.87828
GO:0046113	nucleobase catabolic process	0.8737	NA	NA	NA	NA	NA	0.88469	NA	NA	NA	0.879195
GO:0009448	gamma-aminobutyric acid metabolic process	0.8775	0.90095	0.9101	0.94553	0.88128	0.93666	0.5939	0.84891	0.87718	0.87708	0.87939
GO:0015918	sterol transport	0.8077	0.92848	0.8876	0.89614	0.99979	0.86231	0.79859	0.99947	0.55416	0.8717	0.87965
GO:0007266	Rho protein signal transduction	0.7926	0.97469	0.9533	0.93025	0.73665	0.98962	0.78879	0.93495	0.82947	0.64373	0.87986
GO:0030202	heparin metabolic process	0.4762	NA	NA	NA	0.93665	NA	0.4593	0.93436	0.83807	0.92203	0.88005
GO:0019682	glyceraldehyde-3-phosphate metabolic process	0.8786	0.97601	0.871	0.8816	0.84186	0.97752	0.86542	0.94036	0.83599	0.88155	0.880075
GO:0006814	sodium ion transport	0.9929	0.90303	0.715	0.72003	0.88094	0.90505	0.83244	0.88089	0.91397	0.71866	0.880915
GO:0071025	RNA surveillance	NA	NA	NA	NA	NA	NA	NA	NA	0.8758	0.88668	0.88124
GO:0007443	Malpighian tubule morphogenesis	0.892	0.88758	0.7484	0.58408	0.93434	0.87519	0.89074	0.9293	0.73339	0.80687	0.881385
GO:0061333	renal tubule morphogenesis	0.892	0.88758	0.7484	0.58408	0.93434	0.87519	0.89074	0.9293	0.73339	0.80687	0.881385
GO:0007131	reciprocal meiotic recombination	0.9022	0.98545	0.4549	0.75857	0.7156	0.99702	0.86061	0.54007	0.91115	0.92801	0.881405
GO:0035825	reciprocal DNA recombination	0.9022	0.98459	0.3892	0.6972	0.64621	0.99684	0.86061	0.67232	0.90615	0.92392	0.881405
GO:0018105	peptidyl-serine phosphorylation	0.8299	0.96105	0.9982	0.99171	0.9207	0.80031	0.82298	0.82516	0.87994	0.8833	0.88162
GO:0018209	peptidyl-serine modification	0.8299	0.96105	0.9982	0.99171	0.9207	0.80031	0.82298	0.82516	0.87994	0.8833	0.88162
GO:0050000	chromosome localization	0.9248	0.87792	0.8563	0.85303	0.87357	0.90274	0.92151	0.88551	0.90281	0.86358	0.881715
GO:0051303	establishment of chromosome localization	0.9248	0.87792	0.8563	0.85303	0.87357	0.90274	0.92151	0.88551	0.90281	0.86358	0.881715
GO:0060856	establishment of blood-brain barrier	0.9423	0.9011	0.9667	0.86237	0.96822	0.79889	0.77561	0.99126	0.18662	0.20719	0.881735
GO:0035185	preblastoderm mitotic cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	0.87899	0.88473	0.88186
GO:0006821	chloride transport	0.8817	0.92785	0.9667	0.90257	0.87794	0.94463	0.7808	0.6436	0.83943	0.88278	0.88224
GO:0050766	positive regulation of phagocytosis	0.9692	0.87213	0.9809	0.8079	0.53366	0.88429	0.98423	0.73824	0.97377	0.88057	0.88243
GO:0048588	developmental cell growth	0.7395	0.92417	0.9561	0.84152	0.7775	0.95078	0.69123	0.96066	0.9756	0.81406	0.882845
GO:0010257	NADH dehydrogenase complex assembly	0.6364	0.93199	0.8809	0.88616	0.99553	0.9501	0.55932	0.98655	0.70424	0.636	0.88353
GO:0032981	mitochondrial respiratory chain complex I assembly	0.6364	0.93199	0.8809	0.88616	0.99553	0.9501	0.55932	0.98655	0.70424	0.636	0.88353
GO:0097031	mitochondrial respiratory chain complex I biogenesis	0.6364	0.93199	0.8809	0.88616	0.99553	0.9501	0.55932	0.98655	0.70424	0.636	0.88353
GO:0070534	protein K63-linked ubiquitination	NA	0.94679	NA	NA	NA	0.91954	NA	NA	0.69003	0.84782	0.88368
GO:0035966	response to topologically incorrect protein	0.8969	0.93645	0.8475	0.78772	0.99949	0.87164	0.81097	0.97481	0.86531	0.99792	0.88427
GO:0035967	cellular response to topologically incorrect protein	0.8969	0.93645	0.8475	0.78772	0.99949	0.87164	0.81097	0.97481	0.86531	0.99792	0.88427
GO:0009650	UV protection	NA	NA	0.9015	0.98133	0.88455	NA	0.96379	0.46855	0.80736	0.74465	0.88455
GO:0007438	oenocyte development	0.8819	NA	0.8886	0.89819	NA	NA	0.8679	NA	NA	NA	0.88525
GO:0010799	regulation of peptidyl-threonine phosphorylation	NA	NA	0.8858	0.88664	NA	NA	NA	NA	NA	NA	0.88622
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	NA	NA	0.8858	0.88664	NA	NA	NA	NA	NA	NA	0.88622
GO:1904059	regulation of locomotor rhythm	0.895	0.71209	0.7023	0.878	0.71019	0.47543	0.899	0.9836	0.94096	0.95039	0.8865
GO:0016485	protein processing	0.9913	0.9638	0.9261	0.905	0.81246	0.86324	0.97556	0.8681	0.77205	0.68228	0.88655
GO:0016310	phosphorylation	0.9861	0.2177	0.7996	0.94913	0.74815	0.14627	0.98043	0.95907	0.89104	0.88239	0.886715
GO:0009791	post-embryonic development	0.282	0.94162	0.4217	0.92266	0.88381	0.91402	0.31623	0.87068	0.92155	0.89096	0.887385
GO:0035008	positive regulation of melanization defense response	0.8876	NA	NA	NA	NA	NA	0.88722	NA	NA	NA	0.88741
GO:0016331	morphogenesis of embryonic epithelium	0.156	0.95908	0.7908	0.90168	0.93317	0.93278	0.8742	0.9701	0.23365	0.31817	0.88794
GO:0061448	connective tissue development	0.9364	0.87806	0.9414	0.91701	0.86488	0.89954	0.93516	0.85032	0.67914	0.57609	0.8888
GO:0034629	cellular protein complex localization	0.9042	0.87493	0.9306	0.91783	0.40454	0.63809	0.91189	0.61699	0.95339	0.73945	0.889565
GO:0009065	glutamine family amino acid catabolic process	0.9797	0.45972	0.9412	0.95462	0.86928	0.55238	0.98402	0.91107	0.70778	0.5938	0.890175
GO:0032529	follicle cell microvillus organization	0.7225	0.91652	0.9896	0.98864	0.67949	0.93467	0.72928	0.47198	0.87226	0.90812	0.89019
GO:0030038	contractile actin filament bundle assembly	0.7238	0.79941	0.8257	0.96576	0.98665	0.9765	0.7056	0.98953	0.87318	0.90831	0.890745
GO:0043149	stress fiber assembly	0.7238	0.79941	0.8257	0.96576	0.98665	0.9765	0.7056	0.98953	0.87318	0.90831	0.890745
GO:0051492	regulation of stress fiber assembly	0.7238	0.79941	0.8257	0.96576	0.98665	0.9765	0.7056	0.98953	0.87318	0.90831	0.890745
GO:0098655	cation transmembrane transport	0.7343	0.93921	0.8306	0.96245	0.84492	0.72591	0.65649	0.93709	0.97096	0.93829	0.891005
GO:0007185	transmembrane receptor protein tyrosine phosphatase signaling pathway	0.8709	NA	NA	NA	NA	NA	0.91154	NA	NA	NA	0.89122
GO:0006878	cellular copper ion homeostasis	NA	NA	0.8975	0.88536	NA	NA	NA	NA	0.87211	0.91801	0.89143
GO:0007060	male meiosis chromosome segregation	0.9014	0.82018	0.9272	0.93697	0.88015	0.82876	0.89851	0.85957	0.98902	0.88449	0.8915
GO:0006034	cuticle chitin metabolic process	0.9502	NA	0.7946	0.8793	0.85751	NA	0.94377	0.85338	0.90453	0.91412	0.891915
GO:0006035	cuticle chitin biosynthetic process	0.9502	NA	0.7946	0.8793	0.85751	NA	0.94377	0.85338	0.90453	0.91412	0.891915
GO:0032459	regulation of protein oligomerization	0.9022	0.5915	0.907	0.93075	0.79938	0.55594	0.88988	0.77028	0.89421	0.89533	0.892045
GO:0006031	chitin biosynthetic process	0.9405	0.93071	0.8178	0.75	0.80858	0.93151	0.9329	0.90252	0.86889	0.88181	0.892165
GO:1901073	glucosamine-containing compound biosynthetic process	0.9405	0.93071	0.8178	0.75	0.80858	0.93151	0.9329	0.90252	0.86889	0.88181	0.892165
GO:0002027	regulation of heart rate	0.8514	0.99381	0.8843	0.90124	0.92203	0.99412	0.82528	0.93383	0.49345	0.74617	0.89277
GO:0009404	toxin metabolic process	0.9897	0.90956	0.9812	0.99764	0.85779	0.99848	0.87632	0.85779	0.86806	0.85857	0.89294
GO:0017143	insecticide metabolic process	0.9897	0.90956	0.9812	0.99764	0.85779	0.99848	0.87632	0.85779	0.86806	0.85857	0.89294
GO:0045850	positive regulation of nurse cell apoptotic process	0.9093	NA	0.7042	0.61102	NA	NA	0.87698	NA	0.90912	0.92533	0.89305
GO:1904747	positive regulation of apoptotic process involved in development	0.9093	NA	0.7042	0.61102	NA	NA	0.87698	NA	0.90912	0.92533	0.89305
GO:0043270	positive regulation of ion transport	0.8361	0.88669	0.5583	0.90823	0.96327	0.89967	0.81058	0.97009	0.81582	0.90252	0.89318
GO:0097734	extracellular exosome biogenesis	0.6419	0.91483	0.9409	0.97433	0.68369	0.98574	0.50165	0.28988	0.87736	0.91031	0.893835
GO:1990182	exosomal secretion	0.6419	0.91483	0.9409	0.97433	0.68369	0.98574	0.50165	0.28988	0.87736	0.91031	0.893835
GO:0022400	regulation of rhodopsin mediated signaling pathway	0.989	0.32862	0.711	0.95518	0.90016	0.38931	0.99272	0.91233	0.88783	0.75674	0.893995
GO:0043545	molybdopterin cofactor metabolic process	0.4321	0.98419	0.9204	0.63341	0.93473	0.87435	0.52187	0.91457	NA	NA	0.89446
GO:0051189	prosthetic group metabolic process	0.4321	0.98419	0.9204	0.63341	0.93473	0.87435	0.52187	0.91457	NA	NA	0.89446
GO:0050830	defense response to Gram-positive bacterium	0.9891	0.87516	0.9811	0.97755	0.91244	0.86807	0.99408	0.87857	0.8804	0.84536	0.89642
GO:0060180	female mating behavior	0.9719	0.91165	0.8705	0.71381	0.92825	0.9676	0.98189	0.88252	0.61947	0.80001	0.897085
GO:0048311	mitochondrion distribution	0.2206	0.96126	0.4561	0.30039	0.9643	0.9631	0.47282	0.9696	0.88753	0.90695	0.89724
GO:0007052	mitotic spindle organization	0.9082	0.75957	0.8476	0.95044	0.95942	0.88669	0.91953	0.85165	0.93678	0.835	0.897445
GO:0048542	lymph gland development	0.9752	0.87558	0.7527	0.77952	0.87848	0.91888	0.93892	0.8297	0.95217	0.95583	0.89868
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	NA	0.83878	NA	NA	NA	0.95882	NA	NA	NA	NA	0.8988
GO:0050913	sensory perception of bitter taste	NA	0.83878	NA	NA	NA	0.95882	NA	NA	NA	NA	0.8988
GO:0046834	lipid phosphorylation	0.7395	0.84681	0.8556	0.91397	0.99628	0.97532	0.88389	0.97107	0.69629	0.92598	0.89893
GO:0061058	regulation of peptidoglycan recognition protein signaling pathway	0.8885	0.94349	0.9153	0.91037	0.85464	0.94356	0.83484	0.87008	0.99899	0.79552	0.899435
GO:0061060	negative regulation of peptidoglycan recognition protein signaling pathway	0.8885	0.94349	0.9153	0.91037	0.85464	0.94356	0.83484	0.87008	0.99899	0.79552	0.899435
GO:0090306	spindle assembly involved in meiosis	0.6827	0.96494	0.9445	0.91115	0.99341	0.95985	0.83935	0.4021	0.8887	0.86762	0.899925
GO:0072524	pyridine-containing compound metabolic process	0.9777	0.84113	0.7604	0.95605	0.91946	0.88065	0.98049	0.85661	0.96672	0.87988	0.900055
GO:0006697	ecdysone biosynthetic process	0.6521	0.92357	0.9424	0.90544	0.94204	0.94026	0.65844	0.89593	0.73043	0.83346	0.900685
GO:0019362	pyridine nucleotide metabolic process	0.8759	0.90317	0.8338	0.97723	0.92924	0.92962	0.9715	0.82178	0.89843	0.77504	0.9008
GO:0046496	nicotinamide nucleotide metabolic process	0.8759	0.90317	0.8338	0.97723	0.92924	0.92962	0.9715	0.82178	0.89843	0.77504	0.9008
GO:0045924	regulation of female receptivity	0.8407	0.84269	0.9121	0.9404	0.93073	0.89198	0.91814	0.91267	0.43071	0.54338	0.90204
GO:0003009	skeletal muscle contraction	0.4628	NA	0.8824	0.96723	0.94004	NA	0.42084	0.92202	NA	NA	0.90221
GO:0030866	cortical actin cytoskeleton organization	0.4205	0.98684	0.9136	0.89093	0.98686	0.99966	0.6487	0.9972	0.51302	0.39297	0.902265
