### GO term enrichment for convergent genes in leg samples when mapped to different ref transcriptomes (see ms)
# GO.ID	= GO term ID
# GO_desc = GO term description	
# toTbi_GSEA = Gene set enrichment p-value when mapped to Timema bartmani
# toTte_GSEA = Gene set enrichment p-value when mapped to Timema tahoe	
# toTce_GSEA = Gene set enrichment p-value when mapped to Timema cristinae
# toTms_GSEA = Gene set enrichment p-value when mapped to Timema monikensis
# toTps_GSEA = Gene set enrichment p-value when mapped to Timema poppensis
# toTdi_GSEA = Gene set enrichment p-value when mapped to Timema douglasi
# toTcm_GSEA = Gene set enrichment p-value when mapped to Timema californicum
# toTsi_GSEA = Gene set enrichment p-value when mapped to Timema shepardi
# toTpa_GSEA = Gene set enrichment p-value when mapped to Timema podura
# toTge_GSEA = Gene set enrichment p-value when mapped to Timema genevievae
# median_GSEA = Median gene set enrichment p-value across species references
GO.ID	GO_desc	toTpa_GSEA	toTge_GSEA	toTms_GSEA	toTte_GSEA	toTdi_GSEA	toTps_GSEA	toTcm_GSEA	toTsi_GSEA	toTce_GSEA	toTbi_GSEA	median_GSEA
GO:0048754	branching morphogenesis of an epithelial tube	0.9434	0.9368	0.72159	0.22177	0.69815	0.93383	0.15165	0.13109	0.78994	0.60748	0.70987
GO:0060446	branching involved in open tracheal system development	0.9434	0.9368	0.72159	0.2494	0.69815	0.93383	0.15165	0.13109	0.78994	0.65237	0.70987
GO:0061138	morphogenesis of a branching epithelium	0.9434	0.9368	0.72159	0.22177	0.69815	0.93383	0.15165	0.13109	0.78994	0.60748	0.70987
GO:0044699	single-organism process	0.5146	0.87972	0.84157	0.27214	0.89171	0.94637	0.57922	0.57811	0.89134	0.14671	0.710395
GO:0007628	adult walking behavior	0.768	0.96887	0.36247	0.74114	0.65129	0.64219	0.66773	0.68077	0.78259	0.74674	0.710955
GO:0090659	walking behavior	0.768	0.96887	0.36247	0.74114	0.65129	0.64219	0.66773	0.68077	0.78259	0.74674	0.710955
GO:0046700	heterocycle catabolic process	0.8888	0.91796	0.86338	0.65907	0.69498	0.72794	0.39222	0.34423	0.92124	0.60728	0.71146
GO:0060322	head development	0.7779	0.97171	0.44544	0.86128	0.69321	0.88572	0.62837	0.54534	0.72975	0.6315	0.71148
GO:0014743	regulation of muscle hypertrophy	0.1045	0.12159	0.84105	0.71276	0.58881	0.58249	0.95599	0.97484	0.86785	0.71034	0.71155
GO:0014881	regulation of myofibril size	0.1045	0.12159	0.84105	0.71276	0.58881	0.58249	0.95599	0.97484	0.86785	0.71034	0.71155
GO:0014896	muscle hypertrophy	0.1045	0.12159	0.84105	0.71276	0.58881	0.58249	0.95599	0.97484	0.86785	0.71034	0.71155
GO:0090501	RNA phosphodiester bond hydrolysis	0.6877	0.85633	0.7068	0.71633	0.94195	0.78046	0.80183	0.56641	0.6469	0.54883	0.711565
GO:1901700	response to oxygen-containing compound	0.6105	0.42384	0.88797	0.3944	0.69802	0.8481	0.72595	0.79694	0.91656	0.52482	0.711985
GO:0006304	DNA modification	0.9759	0.98337	0.29679	0.90524	0.23669	0.16178	0.72385	0.70039	0.25985	0.87603	0.71212
GO:0006348	chromatin silencing at telomere	0.9501	0.97866	0.6055	0.96115	0.2835	0.20324	0.72385	0.70039	0.41502	0.92819	0.71212
GO:0009448	gamma-aminobutyric acid metabolic process	0.7092	0.71783	NA	NA	0.78091	0.76013	0.37517	0.50964	NA	NA	0.713515
GO:0009450	gamma-aminobutyric acid catabolic process	0.7092	0.71783	NA	NA	NA	NA	NA	NA	NA	NA	0.713515
GO:0036058	filtration diaphragm assembly	0.8006	0.74851	0.32323	0.7093	0.41079	0.42709	0.71789	0.72094	0.33427	0.78001	0.713595
GO:0003156	regulation of animal organ formation	0.9351	0.9292	0.71363	0.50157	0.7901	0.72677	0.546	0.52965	0.71374	0.4492	0.713685
GO:0034349	glial cell apoptotic process	NA	NA	NA	0.73919	NA	NA	NA	NA	NA	0.6896	0.714395
GO:0032460	negative regulation of protein oligomerization	0.8411	0.86893	0.33764	0.91077	0.34396	0.45757	0.70401	0.72512	0.40156	0.91224	0.714565
GO:1903332	regulation of protein folding	0.8411	0.86893	0.33764	0.91077	0.34396	0.45757	0.70401	0.72512	0.40156	0.91224	0.714565
GO:1903334	positive regulation of protein folding	0.8411	0.86893	0.33764	0.91077	0.34396	0.45757	0.70401	0.72512	0.40156	0.91224	0.714565
GO:1903644	regulation of chaperone-mediated protein folding	0.8411	0.86893	0.33764	0.91077	0.34396	0.45757	0.70401	0.72512	0.40156	0.91224	0.714565
GO:1903646	positive regulation of chaperone-mediated protein folding	0.8411	0.86893	0.33764	0.91077	0.34396	0.45757	0.70401	0.72512	0.40156	0.91224	0.714565
GO:0006986	response to unfolded protein	0.6387	0.72562	0.7249	0.8127	0.39045	0.70432	0.51505	0.2701	0.72517	0.82326	0.71461
GO:0034620	cellular response to unfolded protein	0.6387	0.72562	0.7249	0.8127	0.39045	0.70432	0.51505	0.2701	0.72517	0.82326	0.71461
GO:0008152	metabolic process	0.5766	0.93161	0.69101	0.44082	0.74099	0.74937	0.89818	0.51582	0.73884	0.62025	0.714925
GO:0021782	glial cell development	0.5006	0.74076	0.17325	0.76255	0.82497	0.83668	0.68944	0.61807	0.32476	0.76614	0.7151
GO:0044710	single-organism metabolic process	0.8027	0.83283	0.64068	0.38577	0.73445	0.66195	0.81367	0.71528	0.64216	0.71529	0.715285
GO:0016062	adaptation of rhodopsin mediated signaling	0.3932	0.77342	0.71396	0.16843	0.90133	0.80337	0.4988	0.71714	0.7993	0.26105	0.71555
GO:0023058	adaptation of signaling pathway	0.3932	0.77342	0.71396	0.16843	0.90133	0.80337	0.4988	0.71714	0.7993	0.26105	0.71555
GO:0036367	light adaption	0.3932	0.77342	0.71396	0.16843	0.90133	0.80337	0.4988	0.71714	0.7993	0.26105	0.71555
GO:0006721	terpenoid metabolic process	0.6058	0.66261	0.89555	0.56856	0.4389	0.81339	0.77278	0.69932	0.76299	0.73278	0.71605
GO:0035206	regulation of hemocyte proliferation	0.9528	0.52344	0.86274	0.86665	0.5645	0.63162	0.47982	0.5107	0.80314	0.96555	0.71738
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	0.7733	0.98879	0.66241	0.51119	0.50662	0.82844	0.91975	0.85637	0.59367	0.59475	0.717855
GO:0035073	pupariation	0.4996	0.54916	0.72787	0.94436	0.58324	0.70554	0.99209	0.96324	0.70792	0.93087	0.717895
GO:0006733	oxidoreduction coenzyme metabolic process	0.6778	0.70258	0.7673	0.61451	0.85203	0.73331	0.94503	0.87152	0.53111	0.60454	0.717945
GO:0051056	regulation of small GTPase mediated signal transduction	0.9736	0.91416	0.58351	0.94986	0.80793	0.62832	0.48732	0.4364	0.36286	0.91164	0.718125
GO:0000184	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	0.7903	0.80435	0.33795	0.75091	0.89351	0.88857	0.1825	0.16001	0.3977	0.68561	0.71826
GO:0060967	negative regulation of gene silencing by RNA	0.7619	0.8802	0.75341	0.08659	0.69557	0.77469	0.4106	0.40304	0.74131	0.31035	0.71844
GO:0045787	positive regulation of cell cycle	0.9222	0.95395	0.43245	0.67568	0.76186	0.83701	0.78375	0.52911	0.45074	0.58874	0.71877
GO:1901605	alpha-amino acid metabolic process	0.3467	0.25034	0.76265	0.81675	0.67152	0.7182	0.64991	0.84451	0.71952	0.91508	0.71886
GO:0016042	lipid catabolic process	0.9481	0.94531	0.74806	0.30294	0.88826	0.69047	0.90033	0.61923	0.5635	0.39489	0.719265
GO:0060148	positive regulation of posttranscriptional gene silencing	0.794	0.80593	0.0344	NA	0.96777	0.9665	0.63718	0.64501	0.19414	NA	0.719505
GO:0032509	endosome transport via multivesicular body sorting pathway	0.8924	0.68439	0.44236	0.75583	0.97603	0.94288	0.64148	0.98042	0.28655	0.61015	0.72011
GO:0048015	phosphatidylinositol-mediated signaling	0.7558	0.68493	0.93191	0.58373	0.64538	0.63096	0.87956	0.82097	0.92355	0.5707	0.720365
GO:0048017	inositol lipid-mediated signaling	0.7558	0.68493	0.93191	0.58373	0.64538	0.63096	0.87956	0.82097	0.92355	0.5707	0.720365
GO:0006661	phosphatidylinositol biosynthetic process	0.7318	0.7908	0.72687	0.77734	0.43177	0.47442	0.71438	0.69398	0.68588	0.77915	0.720625
GO:0007053	spindle assembly involved in male meiosis	0.7366	0.7052	0.76303	0.53562	NA	NA	NA	NA	0.7789	0.44699	0.7209
GO:0006760	folic acid-containing compound metabolic process	0.4629	0.76708	0.787	0.32657	0.66799	0.67495	0.95732	0.99019	0.81477	0.34481	0.721015
GO:0042045	epithelial fluid transport	0.3646	0.18504	0.72121	0.5034	0.7464	0.72085	0.75427	0.75559	0.78177	0.34619	0.72103
GO:0070633	transepithelial transport	0.3646	0.18504	0.72121	0.5034	0.7464	0.72085	0.75427	0.75559	0.78177	0.34619	0.72103
GO:0007100	mitotic centrosome separation	0.9429	0.70263	0.67959	0.81102	0.7151	0.73344	0.60576	0.51343	0.72912	0.85376	0.72211
GO:1901838	positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	0.862	0.72568	0.71867	0.98592	0.6441	0.62041	0.97954	0.66794	0.71256	0.98086	0.722175
GO:0044248	cellular catabolic process	0.9886	0.99544	0.66464	0.44495	0.77977	0.90008	0.50465	0.38716	0.81986	0.43387	0.722205
GO:0006644	phospholipid metabolic process	0.591	0.65892	0.73148	0.68334	0.96775	0.95816	0.7626	0.89347	0.66597	0.71304	0.72226
GO:0045610	regulation of hemocyte differentiation	0.8878	0.62496	0.72399	0.91846	0.72061	0.75188	0.49156	0.38737	0.32123	0.98062	0.7223
GO:0050919	negative chemotaxis	0.8973	0.64257	0.79105	0.65136	0.82167	0.63963	0.73558	0.71049	0.37729	0.7511	0.723035
GO:0010799	regulation of peptidyl-threonine phosphorylation	NA	NA	0.72346	NA	NA	NA	NA	NA	0.72265	NA	0.723055
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	NA	NA	0.72346	NA	NA	NA	NA	NA	0.72265	NA	0.723055
GO:0042435	indole-containing compound biosynthetic process	0.8082	0.78076	NA	NA	0.54007	0.42743	0.67977	0.76658	NA	NA	0.723175
GO:0015914	phospholipid transport	0.7627	0.72849	0.64418	0.79645	NA	NA	NA	NA	0.62885	0.71799	0.72324
GO:0070588	calcium ion transmembrane transport	0.6426	0.68292	0.91967	0.72836	0.71814	0.41802	0.85359	0.85457	0.91779	0.43354	0.72325
GO:0051153	regulation of striated muscle cell differentiation	0.8086	0.76107	0.75229	0.72431	0.57884	0.4376	0.55494	0.50827	0.75854	0.72295	0.72363
GO:0045463	R8 cell development	0.7242	0.72923	0.80392	0.38133	0.69144	0.69992	0.96251	0.97536	0.72377	0.39302	0.723985
GO:0046578	regulation of Ras protein signal transduction	0.9783	0.92451	0.61822	0.98478	0.77136	0.67725	0.43541	0.49627	0.41162	0.92471	0.724305
GO:0018958	phenol-containing compound metabolic process	0.7427	0.70624	0.94202	0.59371	0.86396	0.97842	0.63501	0.62107	0.90088	0.66485	0.72447
GO:0043486	histone exchange	0.7716	0.96543	0.63444	0.2337	0.67901	0.93993	0.9613	0.94495	0.34243	0.37178	0.725305
GO:0010631	epithelial cell migration	0.6555	0.69501	0.33639	0.70092	0.91567	0.89311	0.74972	0.81636	0.67426	0.87424	0.72532
GO:0046847	filopodium assembly	0.9103	0.9004	0.62883	0.33424	0.91124	0.949	0.76446	0.68747	0.30939	0.49664	0.725965
GO:0050803	regulation of synapse structure or activity	0.9325	0.8955	0.89368	0.12904	0.97953	0.98635	0.45269	0.55872	0.51399	0.10067	0.7262
GO:0033046	negative regulation of sister chromatid segregation	0.7511	0.52281	0.95423	0.72304	0.25692	0.7296	0.65666	0.64808	0.85743	0.73324	0.72632
GO:0051985	negative regulation of chromosome segregation	0.7511	0.52281	0.95423	0.72304	0.25692	0.7296	0.65666	0.64808	0.85743	0.73324	0.72632
GO:0006732	coenzyme metabolic process	0.3206	0.75638	0.69707	0.64909	0.85418	0.91908	0.99688	0.91784	0.31915	0.65214	0.726725
GO:0007477	notum development	0.9975	0.99174	NA	0.74741	0.7065	0.8072	0.69161	0.61607	NA	0.66623	0.726955
GO:0007219	Notch signaling pathway	0.5413	0.2369	0.27264	0.76241	0.77158	0.92304	0.77639	0.69258	0.14164	0.84551	0.727495
GO:0016203	muscle attachment	0.953	0.84131	0.57784	0.55875	0.56039	0.58991	0.9797	0.93171	0.8254	0.63135	0.728375
GO:0060099	"regulation of phagocytosis, engulfment"	0.643	0.91256	0.87055	0.60354	0.42584	0.87323	0.75506	0.70254	0.84169	0.63993	0.7288
GO:1905153	regulation of membrane invagination	0.643	0.91256	0.87055	0.60354	0.42584	0.87323	0.75506	0.70254	0.84169	0.63993	0.7288
GO:0072583	clathrin-dependent endocytosis	0.7502	0.56706	0.98612	0.45278	0.70744	0.56558	0.8339	0.95352	0.98409	0.56233	0.72882
GO:0050848	regulation of calcium-mediated signaling	0.6901	0.98669	0.57894	0.8024	0.7677	0.93265	0.65464	0.60838	0.55448	0.84046	0.7289
GO:0007486	imaginal disc-derived female genitalia development	0.3512	0.65707	0.84692	0.37988	0.74101	0.76715	0.71789	0.75282	0.76908	0.43118	0.72945
GO:0030540	female genitalia development	0.3512	0.65707	0.84692	0.37988	0.74101	0.76715	0.71789	0.75282	0.76908	0.43118	0.72945
GO:0006929	substrate-dependent cell migration	0.7792	0.78006	0.54227	0.7542	0.8154	0.42621	0.70491	0.52477	0.54126	0.88928	0.729555
GO:0006930	"substrate-dependent cell migration, cell extension"	0.7792	0.78006	0.54227	0.7542	0.8154	0.42621	0.70491	0.52477	0.54126	0.88928	0.729555
GO:0043092	L-amino acid import	0.2462	0.25594	0.71151	0.72244	0.79651	0.76885	0.73681	0.73852	0.64809	0.77076	0.729625
GO:0044341	sodium-dependent phosphate transport	0.2462	0.25594	0.71151	0.72244	0.79651	0.76885	0.73681	0.73852	0.64809	0.77076	0.729625
GO:0051938	L-glutamate import	0.2462	0.25594	0.71151	0.72244	0.79651	0.76885	0.73681	0.73852	0.64809	0.77076	0.729625
GO:0030860	regulation of polarized epithelial cell differentiation	0.6944	0.76549	NA	NA	NA	NA	NA	NA	NA	NA	0.729945
GO:0051017	actin filament bundle assembly	0.7994	0.92523	0.72929	0.49774	0.39983	0.66465	0.94533	0.83558	0.73125	0.54014	0.73027
GO:0007162	negative regulation of cell adhesion	0.7916	0.85823	0.70865	0.38446	0.75212	0.75991	0.24286	0.27677	0.164	0.75945	0.730385
GO:0010884	positive regulation of lipid storage	0.6624	0.66746	0.78585	0.46873	0.72551	0.73649	0.80434	0.80809	0.84517	0.34032	0.731
GO:0001763	morphogenesis of a branching structure	0.944	0.94488	0.71672	0.32792	0.69815	0.93383	0.17511	0.15185	0.77686	0.74562	0.73117
GO:0010557	positive regulation of macromolecule biosynthetic process	0.6055	0.79652	0.50576	0.31372	0.92741	0.87335	0.99965	0.94816	0.45248	0.66582	0.73117
GO:0015804	neutral amino acid transport	NA	NA	NA	0.42528	0.74817	0.74029	0.72856	0.73384	NA	0.25303	0.7312
GO:0046717	acid secretion	NA	NA	NA	0.61243	0.80012	0.7947	0.72856	0.73384	NA	0.33381	0.7312
GO:0008354	germ cell migration	0.9599	0.89612	0.46735	0.88056	0.02995	0.05298	0.83985	0.62262	0.19274	0.84077	0.731235
GO:0061331	epithelial cell proliferation involved in Malpighian tubule morphogenesis	0.5922	0.65189	0.89151	0.23732	0.96304	0.9569	0.83002	0.81028	0.6523	0.26987	0.73129
GO:2001013	epithelial cell proliferation involved in renal tubule morphogenesis	0.5922	0.65189	0.89151	0.23732	0.96304	0.9569	0.83002	0.81028	0.6523	0.26987	0.73129
GO:0010623	programmed cell death involved in cell development	0.5288	0.94255	0.94064	0.75502	0.99756	0.9913	0.11692	0.34355	0.70766	0.43652	0.73134
GO:0032103	positive regulation of response to external stimulus	0.5686	0.34912	0.75032	0.90783	0.74489	0.77006	0.1239	0.23349	0.71795	0.89299	0.73142
GO:0071495	cellular response to endogenous stimulus	0.8269	0.75007	0.88741	0.83138	0.3667	0.48734	0.71293	0.50014	0.80832	0.41095	0.7315
GO:0048867	stem cell fate determination	0.2787	0.53608	0.61681	0.95238	0.84695	0.87832	0.70326	0.75984	0.34673	0.92154	0.73155
GO:0007485	imaginal disc-derived male genitalia development	0.6661	0.86305	0.78029	0.27411	0.9159	0.98525	0.63446	0.68325	0.91913	0.19627	0.73177
GO:0048588	developmental cell growth	0.2867	0.54587	0.71298	0.64849	0.90542	0.87133	0.99313	0.85924	0.54667	0.75087	0.731925
GO:0001708	cell fate specification	0.8845	0.96878	0.89873	0.59609	0.68383	0.60038	0.71337	0.75104	0.69714	0.85761	0.732205
GO:1902805	positive regulation of synaptic vesicle transport	0.5905	0.57549	0.71246	0.59572	0.93463	0.96972	0.85709	0.84931	0.75199	0.59074	0.732225
GO:1901888	regulation of cell junction assembly	0.7345	0.73079	0.69537	NA	NA	NA	0.77552	0.51441	0.80819	NA	0.732645
GO:0010001	glial cell differentiation	0.4062	0.6492	0.28667	0.76222	0.97427	0.94272	0.70354	0.81164	0.49923	0.76626	0.73288
GO:0006405	RNA export from nucleus	0.6404	0.78445	0.58836	0.94864	0.87435	0.95969	0.30217	0.36708	0.77135	0.69595	0.73365
GO:1901136	carbohydrate derivative catabolic process	0.5736	0.88001	0.46203	0.88664	0.49313	0.4803	0.86706	0.74066	0.72668	0.92723	0.73367
GO:0000387	spliceosomal snRNP assembly	0.714	0.37411	0.99608	0.87289	0.68643	0.68838	0.90627	0.43735	0.94642	0.75433	0.734165
GO:0051607	defense response to virus	0.7205	0.5699	0.84859	0.88439	0.62895	0.7792	0.71603	0.43046	0.74894	0.86862	0.73472
GO:0045214	sarcomere organization	0.3093	0.63467	0.95534	0.73609	0.72123	0.90439	0.73364	0.84056	0.98529	0.49442	0.734865
GO:0050830	defense response to Gram-positive bacterium	0.5761	0.78804	0.64155	0.54945	0.87942	0.84966	0.68964	0.84704	0.78097	0.54077	0.735305
GO:0090176	microtubule cytoskeleton organization involved in establishment of planar polarity	0.8072	0.77855	0.68011	0.61842	0.13558	0.1029	0.79695	0.81094	0.69248	0.85461	0.735515
GO:0002118	aggressive behavior	0.9975	0.91356	0.73898	0.72641	0.66511	0.62445	0.9575	0.63396	0.91484	0.7323	0.73564
GO:0051705	multi-organism behavior	0.9975	0.91356	0.73898	0.72641	0.66511	0.62445	0.9575	0.63396	0.91484	0.7323	0.73564
GO:0072524	pyridine-containing compound metabolic process	0.7608	0.68781	0.71088	0.54908	0.85203	0.82052	0.79279	0.77394	0.55343	0.60798	0.73584
GO:0046425	regulation of JAK-STAT cascade	0.5993	0.69671	0.15812	0.88078	0.78579	0.8185	0.775	0.64773	0.19956	0.84465	0.735855
GO:1904892	regulation of STAT cascade	0.5993	0.69671	0.15812	0.88078	0.78579	0.8185	0.775	0.64773	0.19956	0.84465	0.735855
GO:0051604	protein maturation	0.8834	0.63022	0.7246	0.74941	0.35965	0.16428	0.83193	0.80093	0.57643	0.83439	0.737005
GO:0045931	positive regulation of mitotic cell cycle	0.9494	0.9875	0.67292	0.83925	0.55914	0.73699	0.96719	0.73717	0.55559	0.73243	0.73708
GO:0008582	regulation of synaptic growth at neuromuscular junction	0.8913	0.82492	0.89973	0.0631	0.92518	0.95397	0.33083	0.4578	0.64983	0.12908	0.737375
GO:0042691	positive regulation of crystal cell differentiation	0.5664	0.59746	NA	0.73212	0.99976	0.99913	NA	NA	NA	0.74278	0.73745
GO:0045612	positive regulation of hemocyte differentiation	0.5664	0.59746	NA	0.73212	0.99976	0.99913	NA	NA	NA	0.74278	0.73745
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	0.5664	0.59746	NA	0.73212	0.9998	0.99928	NA	NA	NA	0.74278	0.73745
GO:0090630	activation of GTPase activity	0.1869	0.04919	NA	NA	0.72196	0.75439	0.79825	0.80305	NA	NA	0.738175
GO:0007274	neuromuscular synaptic transmission	0.9813	0.93347	0.6912	0.65021	0.68898	0.40803	0.83222	0.61039	0.81536	0.78762	0.73941
GO:0043401	steroid hormone mediated signaling pathway	0.3578	0.48711	0.84946	0.71545	0.26161	0.19928	0.9699	0.97805	0.77903	0.76371	0.73958
GO:0048545	response to steroid hormone	0.3578	0.48711	0.84946	0.71545	0.26161	0.19928	0.9699	0.97805	0.77903	0.76371	0.73958
GO:0071383	cellular response to steroid hormone stimulus	0.3578	0.48711	0.84946	0.71545	0.26161	0.19928	0.9699	0.97805	0.77903	0.76371	0.73958
GO:0009888	tissue development	0.9753	0.9686	0.88524	0.78991	0.58895	0.68929	0.34655	0.56824	0.98814	0.54349	0.7396
GO:0090132	epithelium migration	0.6832	0.73035	0.35769	0.70092	0.91567	0.89311	0.74972	0.81636	0.66109	0.87424	0.740035
GO:0009057	macromolecule catabolic process	0.9692	0.99064	0.70162	0.85338	0.15774	0.30985	0.2026	0.06669	0.82017	0.77878	0.7402
GO:0007218	neuropeptide signaling pathway	0.7497	0.74071	0.99784	0.95383	0.57621	NA	0.48861	0.58301	0.98228	0.67308	0.74071
GO:0048789	cytoskeletal matrix organization at active zone	0.9075	0.71853	0.82287	0.76332	0.60198	0.36453	0.70455	0.87608	0.97643	0.54232	0.740925
GO:1904396	regulation of neuromuscular junction development	0.8965	0.83223	0.89973	0.0631	0.92518	0.95397	0.33083	0.4578	0.64983	0.12908	0.74103
GO:0043519	regulation of myosin II filament organization	0.7713	0.7108	0.95447	0.60027	0.61274	0.64032	0.92971	0.93063	0.92797	0.69695	0.74105
GO:0006869	lipid transport	0.5929	0.5629	0.75847	0.82798	0.46833	0.61774	0.97258	0.9711	0.78944	0.72445	0.74146
GO:0014019	neuroblast development	0.7215	0.76777	0.76238	0.46181	0.81284	0.78972	0.57846	0.52965	0.77322	0.2538	0.74194
GO:0035038	female pronucleus assembly	NA	NA	0.74247	NA	0.31428	NA	0.94365	0.40222	0.75957	NA	0.74247
GO:0007444	imaginal disc development	0.9876	0.97491	0.82893	0.61524	0.84609	0.56602	0.29664	0.21412	0.99025	0.65669	0.74281
GO:0006305	DNA alkylation	0.9759	0.98337	0.29679	0.90524	0.2835	0.20324	0.75374	0.73233	0.25985	0.87603	0.743035
GO:0006306	DNA methylation	0.9759	0.98337	0.29679	0.90524	0.2835	0.20324	0.75374	0.73233	0.25985	0.87603	0.743035
GO:0030702	chromatin silencing at centromere	0.9759	0.98337	0.35313	0.90524	0.4066	0.32061	0.75374	0.73233	0.31512	0.87603	0.743035
GO:0044728	DNA methylation or demethylation	0.9759	0.98337	0.29679	0.90524	0.2835	0.20324	0.75374	0.73233	0.25985	0.87603	0.743035
GO:0048047	"mating behavior, sex discrimination"	0.8115	0.32053	0.80161	0.77335	0.35039	0.38019	NA	NA	0.75659	0.72982	0.743205
GO:0035162	embryonic hemopoiesis	0.6183	0.68257	0.30119	0.57703	0.93127	0.88898	0.8048	0.83829	0.10341	0.81389	0.743685
GO:0030335	positive regulation of cell migration	0.9823	0.9737	NA	0.51466	NA	NA	NA	NA	NA	0.45068	0.74418
GO:2000147	positive regulation of cell motility	0.9823	0.9737	NA	0.51466	NA	NA	NA	NA	NA	0.45068	0.74418
GO:0048804	imaginal disc-derived female genitalia morphogenesis	NA	NA	NA	0.70413	NA	NA	NA	NA	NA	0.78491	0.74452
GO:0048807	female genitalia morphogenesis	NA	NA	NA	0.70413	NA	NA	NA	NA	NA	0.78491	0.74452
GO:0008593	regulation of Notch signaling pathway	0.4265	0.11938	0.46495	0.74391	0.79569	0.95208	0.77196	0.74585	0.40867	0.88971	0.74488
GO:0050807	regulation of synapse organization	0.8883	0.77008	0.88211	0.11304	0.92504	0.94194	0.27913	0.49419	0.71995	0.0943	0.745015
GO:0044057	regulation of system process	0.458	0.65369	0.75455	0.88087	0.57522	0.54873	0.97679	0.97583	0.73607	0.90241	0.74531
GO:0006308	DNA catabolic process	0.7555	0.78539	0.74666	NA	0.40984	0.48148	NA	NA	0.74452	NA	0.74559
GO:0019722	calcium-mediated signaling	0.8121	0.97116	0.77697	0.41602	0.80484	0.72602	0.64027	0.64885	0.76527	0.48297	0.745645
GO:0044707	single-multicellular organism process	0.8868	0.97165	0.40068	0.75123	0.74292	0.89481	0.43322	0.73077	0.75025	0.45846	0.746585
